XCoord	YCoord	V	A	T	DeltaV	DeltaA
566268.18	1860022.47	2344.000	0.0	1.400	316.289	0.515
566268.18	1860022.47	2344.000	0.0	1.500	316.289	0.515
566268.18	1860022.47	2556.800	0.0	1.594	402.96	0.518
566268.18	1860022.47	2892.570	0.0	1.936	480.353	0.513
566268.18	1860022.47	5557.630	0.0	3.972	1567.04	0.52
566268.18	1860491.86	2022.950	0.0	0.000	175.305	0.11
566268.18	1860491.86	2048.249	-0.0	0.100	186.986	0.115
566268.18	1860491.86	2081.537	-0.001	0.200	202.356	0.121
566268.18	1860491.86	2114.825	-0.001	0.300	217.727	0.127
566268.18	1860491.86	2148.113	-0.001	0.400	233.097	0.133
566268.18	1860491.86	2182.486	-0.002	0.500	248.467	0.15
566268.18	1860491.86	2222.457	-0.001	0.600	263.837	0.224
566268.18	1860491.86	2262.429	-0.001	0.700	279.207	0.299
566268.18	1860491.86	2302.400	-0.001	0.800	294.577	0.374
566268.18	1860491.86	2342.372	-0.0	0.900	309.948	0.449
566268.18	1860491.86	2377.600	0.0	1.000	323.494	0.515
566268.18	1860491.86	2377.600	0.0	1.100	323.494	0.515
566268.18	1860491.86	2377.600	0.0	1.200	323.494	0.515
566268.18	1860491.86	2377.600	0.0	1.300	323.494	0.515
566268.18	1860491.86	2377.600	0.0	1.400	323.494	0.515
566268.18	1860491.86	2377.600	0.0	1.500	323.494	0.515
566268.18	1860491.86	2590.400	0.0	1.604	418.171	0.515
566268.18	1860491.86	5527.450	0.0	3.968	1567.33	0.52
565932.9	1859016.63	1918.280	0.0	0.000	167.532	0.109
565932.9	1859016.63	1949.914	-0.0	0.100	177.422	0.116
565932.9	1859016.63	1989.457	-0.001	0.200	189.783	0.125
565932.9	1859016.63	2029.000	-0.001	0.300	202.145	0.135
565932.9	1859016.63	2068.543	-0.001	0.400	214.507	0.144
565932.9	1859016.63	2107.988	-0.002	0.500	227.469	0.169
565932.9	1859016.63	2147.160	-0.001	0.600	242.091	0.24
565932.9	1859016.63	2186.332	-0.001	0.700	256.714	0.311
565932.9	1859016.63	2225.504	-0.001	0.800	271.336	0.382
565932.9	1859016.63	2264.676	-0.0	0.900	285.959	0.452
565932.9	1859016.63	2299.200	0.0	1.000	298.846	0.515
565932.9	1859016.63	2299.200	0.0	1.100	298.846	0.515
565932.9	1859016.63	2299.200	0.0	1.200	298.846	0.515
565932.9	1859016.63	2299.200	0.0	1.300	298.846	0.515
565932.9	1859016.63	2299.200	0.0	1.400	298.846	0.515
565932.9	1859016.63	2299.200	0.0	1.500	298.846	0.515
565932.9	1859016.63	2792.000	0.0	1.938	440.682	0.516
565932.9	1859016.63	5796.450	0.0	3.956	1500.76	0.52
565932.9	1859486.02	1952.540	0.0	0.000	169.656	0.108
565932.9	1859486.02	1982.768	-0.001	0.100	181.149	0.115
565932.9	1859486.02	2020.554	-0.003	0.200	195.516	0.124
565932.9	1859486.02	2058.339	-0.005	0.300	209.883	0.132
565932.9	1859486.02	2096.124	-0.007	0.400	224.25	0.141
565932.9	1859486.02	2135.221	-0.008	0.500	238.617	0.173
565932.9	1859486.02	2176.569	-0.006	0.600	252.983	0.244
565932.9	1859486.02	2217.918	-0.004	0.700	267.35	0.316
565932.9	1859486.02	2259.266	-0.003	0.800	281.717	0.387
565932.9	1859486.02	2300.614	-0.001	0.900	296.084	0.458
565932.9	1859486.02	2332.800	0.0	1.000	307.267	0.514
565932.9	1859486.02	2332.800	0.0	1.100	307.267	0.514
565932.9	1859486.02	2332.800	0.0	1.200	307.267	0.514
565932.9	1859486.02	2332.800	0.0	1.300	307.267	0.514
565932.9	1859486.02	2332.800	0.0	1.400	307.267	0.514
565932.9	1859486.02	2332.800	0.0	1.500	307.267	0.514
565932.9	1859486.02	2556.800	0.0	1.518	385.773	0.515
565932.9	1859486.02	2859.200	0.0	1.976	450.948	0.514
565932.9	1859486.02	5706.920	0.0	3.968	1548.89	0.52
565932.9	1860022.47	1996.460	0.0	0.000	172.197	0.107
565932.9	1860022.47	2023.382	-0.001	0.100	183.749	0.113
565932.9	1860022.47	2058.806	-0.002	0.200	198.95	0.121
565932.9	1860022.47	2094.231	-0.003	0.300	214.151	0.129
565932.9	1860022.47	2129.655	-0.004	0.400	229.351	0.136
565932.9	1860022.47	2165.146	-0.006	0.500	244.552	0.145
565932.9	1860022.47	2209.134	-0.004	0.600	259.752	0.221
565932.9	1860022.47	2253.121	-0.003	0.700	274.953	0.298
565932.9	1860022.47	2297.109	-0.002	0.800	290.153	0.375
565932.9	1860022.47	2341.096	-0.001	0.900	305.354	0.451
565932.9	1860022.47	2377.600	0.0	1.000	317.968	0.515
565932.9	1860022.47	2377.600	0.0	1.100	317.968	0.515
565932.9	1860022.47	2377.600	0.0	1.200	317.968	0.515
565932.9	1860022.47	2377.600	0.0	1.300	317.968	0.515
565932.9	1860022.47	2377.600	0.0	1.400	317.968	0.515
565932.9	1860022.47	2377.600	0.0	1.500	317.968	0.515
565932.9	1860022.47	2635.200	0.0	1.578	408.475	0.516
565932.9	1860022.47	2917.750	0.0	1.944	517.303	0.515
565932.9	1860022.47	5715.200	0.0	3.963	1561.99	0.52
565932.9	1860491.86	2014.730	0.0	0.000	175.845	0.108
565932.9	1860491.86	2040.245	-0.004	0.100	187.811	0.111
565932.9	1860491.86	2073.818	-0.008	0.200	203.555	0.115
565932.9	1860491.86	2107.391	-0.013	0.300	219.3	0.119
565932.9	1860491.86	2140.963	-0.018	0.400	235.044	0.123
565932.9	1860491.86	2174.536	-0.022	0.500	250.789	0.127
565932.9	1860491.86	2218.095	-0.018	0.600	266.533	0.208
565932.9	1860491.86	2262.108	-0.013	0.700	282.278	0.293
565932.9	1860491.86	2306.122	-0.008	0.800	298.023	0.377
565932.9	1860491.86	2350.135	-0.003	0.900	313.767	0.462
565932.9	1860491.86	2377.600	0.0	1.000	323.592	0.515
565932.9	1860491.86	2377.600	0.0	1.100	323.592	0.515
565932.9	1860491.86	2377.600	0.0	1.200	323.592	0.515
565932.9	1860491.86	2377.600	0.0	1.300	323.592	0.515
565932.9	1860491.86	2377.600	0.0	1.400	323.592	0.515
565932.9	1860491.86	2377.600	0.0	1.500	323.592	0.515
565932.9	1860491.86	2601.600	0.0	1.599	423.818	0.515
565932.9	1860491.86	5606.960	0.0	3.968	1558.32	0.52
565530.57	1858480.18	1915.650	0.0	0.000	173.831	0.103
565530.57	1858480.18	1961.379	-0.0	0.100	184.279	0.11
565530.57	1858480.18	2018.540	-0.001	0.200	197.338	0.118
565530.57	1858480.18	2075.702	-0.002	0.300	210.397	0.126
565530.57	1858480.18	2132.863	-0.002	0.400	223.457	0.134
565530.57	1858480.18	2190.024	-0.003	0.500	236.516	0.143
565530.57	1858480.18	2242.440	-0.001	0.600	249.17	0.208
565530.57	1858480.18	2294.041	0.001	0.700	261.754	0.283
565530.57	1858480.18	2345.641	0.002	0.800	274.338	0.357
565530.57	1858480.18	2397.242	0.004	0.900	286.922	0.432
565530.57	1858480.18	2448.843	0.006	1.000	299.507	0.507
565530.57	1858480.18	2456.000	0.006	1.100	301.252	0.517
565530.57	1858480.18	2456.000	0.006	1.200	301.252	0.517
565530.57	1858480.18	2456.000	0.006	1.300	301.252	0.517
565530.57	1858480.18	2456.000	0.006	1.400	301.252	0.517
565530.57	1858480.18	2456.000	0.006	1.500	301.252	0.517
565530.57	1858480.18	2971.200	0.0	1.832	447.917	0.515
565530.57	1858480.18	3654.400	0.0	2.403	738.947	0.515
565530.57	1858480.18	5866.650	0.0	3.956	1495.81	0.52
565530.57	1859016.63	1926.330	0.0	0.000	170.202	0.103
565530.57	1859016.63	1949.702	0.002	0.100	181.421	0.109
565530.57	1859016.63	1978.917	0.004	0.200	195.446	0.117
565530.57	1859016.63	2008.132	0.006	0.300	209.47	0.125
565530.57	1859016.63	2037.347	0.008	0.400	223.494	0.133
565530.57	1859016.63	2074.431	0.008	0.500	237.496	0.17
565530.57	1859016.63	2120.351	0.007	0.600	251.474	0.238
565530.57	1859016.63	2166.271	0.005	0.700	265.451	0.306
565530.57	1859016.63	2212.191	0.004	0.800	279.428	0.374
565530.57	1859016.63	2258.111	0.003	0.900	293.406	0.442
565530.57	1859016.63	2304.031	0.001	1.000	307.383	0.51
565530.57	1859016.63	2310.400	0.001	1.100	309.322	0.52
565530.57	1859016.63	2310.400	0.001	1.200	309.322	0.52
565530.57	1859016.63	2310.400	0.001	1.300	309.322	0.52
565530.57	1859016.63	2310.400	0.001	1.400	309.322	0.52
565530.57	1859016.63	2310.400	0.001	1.500	309.322	0.52
565530.57	1859016.63	2612.800	0.0	1.522	392.12	0.515
565530.57	1859016.63	2971.200	0.0	1.945	460.905	0.517
565530.57	1859016.63	5788.700	0.0	3.956	1502.29	0.52
565530.57	1859486.02	1953.260	0.0	0.000	171.782	0.105
565530.57	1859486.02	1989.284	-0.001	0.100	185.572	0.111
565530.57	1859486.02	2034.313	-0.002	0.200	202.81	0.118
565530.57	1859486.02	2079.343	-0.003	0.300	220.048	0.126
565530.57	1859486.02	2124.372	-0.004	0.400	237.286	0.133
565530.57	1859486.02	2169.402	-0.005	0.500	254.524	0.14
565530.57	1859486.02	2209.390	-0.005	0.600	271.762	0.211
565530.57	1859486.02	2248.514	-0.003	0.700	289.0	0.293
565530.57	1859486.02	2287.637	-0.002	0.800	306.238	0.374
565530.57	1859486.02	2326.760	-0.001	0.900	323.476	0.456
565530.57	1859486.02	2355.200	0.0	1.000	336.007	0.515
565530.57	1859486.02	2355.200	0.0	1.100	336.007	0.515
565530.57	1859486.02	2355.200	0.0	1.200	336.007	0.515
565530.57	1859486.02	2355.200	0.0	1.300	336.007	0.515
565530.57	1859486.02	2355.200	0.0	1.400	336.007	0.515
565530.57	1859486.02	2355.200	0.0	1.500	336.007	0.515
565530.57	1859486.02	2582.730	0.0	1.516	398.132	0.515
565530.57	1859486.02	2937.600	0.0	1.992	487.78	0.516
565530.57	1859486.02	5723.450	0.0	3.968	1525.14	0.52
565530.57	1860022.47	1983.230	0.0	0.000	173.471	0.107
565530.57	1860022.47	2013.541	-0.001	0.100	185.768	0.112
565530.57	1860022.47	2051.431	-0.003	0.200	201.14	0.118
565530.57	1860022.47	2089.320	-0.005	0.300	216.512	0.124
565530.57	1860022.47	2127.209	-0.006	0.400	231.883	0.13
565530.57	1860022.47	2165.110	-0.008	0.500	247.255	0.137
565530.57	1860022.47	2204.467	-0.006	0.600	262.626	0.215
565530.57	1860022.47	2243.824	-0.005	0.700	277.998	0.293
565530.57	1860022.47	2283.181	-0.003	0.800	293.369	0.372
565530.57	1860022.47	2322.539	-0.001	0.900	308.741	0.45
565530.57	1860022.47	2363.392	0.0	1.000	324.112	0.515
565530.57	1860022.47	2411.546	0.0	1.100	339.484	0.515
565530.57	1860022.47	2459.701	0.0	1.200	354.855	0.515
565530.57	1860022.47	2500.800	0.0	1.300	367.975	0.515
565530.57	1860022.47	2500.800	0.0	1.400	367.975	0.515
565530.57	1860022.47	2500.800	0.0	1.500	367.975	0.515
565530.57	1860022.47	2622.630	0.0	1.520	404.045	0.514
565530.57	1860022.47	2881.600	0.0	1.945	533.899	0.516
565530.57	1860022.47	5772.170	0.0	3.964	1553.17	0.52
565195.29	1859284.85	1945.060	0.0	0.000	172.4	0.103
565195.29	1859284.85	1976.647	-0.0	0.100	185.402	0.11
565195.29	1859284.85	2016.131	-0.001	0.200	201.654	0.119
565195.29	1859284.85	2055.615	-0.002	0.300	217.906	0.127
565195.29	1859284.85	2095.098	-0.002	0.400	234.158	0.136
565195.29	1859284.85	2134.582	-0.003	0.500	250.41	0.145
565195.29	1859284.85	2177.307	-0.002	0.600	265.825	0.214
565195.29	1859284.85	2220.831	-0.002	0.700	281.034	0.298
565195.29	1859284.85	2264.356	-0.001	0.800	296.243	0.382
565195.29	1859284.85	2307.880	-0.0	0.900	311.451	0.467
565195.29	1859284.85	2332.800	0.0	1.000	320.159	0.515
565195.29	1859284.85	2332.800	0.0	1.100	320.159	0.515
565195.29	1859284.85	2332.800	0.0	1.200	320.159	0.515
565195.29	1859284.85	2332.800	0.0	1.300	320.159	0.515
565195.29	1859284.85	2332.800	0.0	1.400	320.159	0.515
565195.29	1859284.85	2332.800	0.0	1.500	320.159	0.515
565195.29	1859284.85	2612.800	0.0	1.565	415.899	0.515
565195.29	1859284.85	2989.450	0.0	1.944	490.153	0.517
565195.29	1859284.85	5759.640	0.0	3.956	1507.1	0.52
565195.29	1859486.02	1953.780	0.0	0.000	172.86	0.104
565195.29	1859486.02	1990.097	-0.0	0.100	185.286	0.108
565195.29	1859486.02	2035.494	-0.0	0.200	200.818	0.114
565195.29	1859486.02	2080.891	-0.0	0.300	216.35	0.119
565195.29	1859486.02	2126.288	-0.0	0.400	231.882	0.125
565195.29	1859486.02	2171.685	-0.0	0.500	247.415	0.13
565195.29	1859486.02	2216.234	-0.0	0.600	262.947	0.203
565195.29	1859486.02	2260.694	-0.0	0.700	278.479	0.284
565195.29	1859486.02	2305.155	-0.0	0.800	294.011	0.364
565195.29	1859486.02	2349.615	-0.0	0.900	309.543	0.444
565195.29	1859486.02	2388.800	0.0	1.000	323.232	0.515
565195.29	1859486.02	2388.800	0.0	1.100	323.232	0.515
565195.29	1859486.02	2388.800	0.0	1.200	323.232	0.515
565195.29	1859486.02	2388.800	0.0	1.300	323.232	0.515
565195.29	1859486.02	2388.800	0.0	1.400	323.232	0.515
565195.29	1859486.02	2388.800	0.0	1.500	323.232	0.515
565195.29	1859486.02	2680.000	0.0	1.594	417.309	0.515
565195.29	1859486.02	2967.380	0.0	1.944	493.93	0.517
565195.29	1859486.02	5729.300	0.0	3.956	1513.31	0.52
565195.29	1860022.47	1976.390	0.0	0.000	174.321	0.106
565195.29	1860022.47	2003.094	-0.0	0.100	186.389	0.11
565195.29	1860022.47	2036.475	-0.001	0.200	201.475	0.116
565195.29	1860022.47	2069.855	-0.001	0.300	216.561	0.122
565195.29	1860022.47	2103.236	-0.001	0.400	231.646	0.127
565195.29	1860022.47	2137.620	-0.002	0.500	246.732	0.144
565195.29	1860022.47	2177.188	-0.001	0.600	261.817	0.219
565195.29	1860022.47	2216.756	-0.001	0.700	276.903	0.295
565195.29	1860022.47	2256.323	-0.001	0.800	291.989	0.37
565195.29	1860022.47	2295.891	-0.0	0.900	307.074	0.445
565195.29	1860022.47	2336.197	0.0	1.000	322.681	0.515
565195.29	1860022.47	2386.747	0.0	1.100	345.527	0.515
565195.29	1860022.47	2437.297	0.0	1.200	368.373	0.515
565195.29	1860022.47	2487.846	0.0	1.300	391.219	0.515
565195.29	1860022.47	2538.396	0.0	1.400	414.065	0.515
565195.29	1860022.47	2579.200	0.0	1.500	432.506	0.515
565195.29	1860022.47	2937.600	0.0	1.935	540.377	0.516
565195.29	1860022.47	5759.440	0.0	3.964	1538.66	0.52
564792.95	1858480.18	2030.400	0.0	0.000	175.166	0.105
564792.95	1858480.18	2064.404	-0.003	0.100	187.584	0.109
564792.95	1858480.18	2104.617	-0.006	0.200	202.27	0.113
564792.95	1858480.18	2144.830	-0.009	0.300	216.955	0.117
564792.95	1858480.18	2185.043	-0.012	0.400	231.641	0.121
564792.95	1858480.18	2224.658	-0.014	0.500	246.18	0.14
564792.95	1858480.18	2259.478	-0.007	0.600	259.548	0.281
564792.95	1858480.18	2294.297	0.0	0.700	272.917	0.423
564792.95	1858480.18	2310.400	0.004	0.800	279.099	0.488
564792.95	1858480.18	2310.400	0.004	0.900	279.099	0.488
564792.95	1858480.18	2310.400	0.004	1.000	279.099	0.488
564792.95	1858480.18	2310.400	0.004	1.100	279.099	0.488
564792.95	1858480.18	2310.400	0.004	1.200	279.099	0.488
564792.95	1858480.18	2310.400	0.004	1.300	279.099	0.488
564792.95	1858480.18	2310.400	0.004	1.400	279.099	0.488
564792.95	1858480.18	2310.400	0.004	1.500	279.099	0.488
564792.95	1858480.18	2612.800	0.0	1.523	406.805	0.515
564792.95	1858480.18	2859.200	0.0	1.842	464.678	0.512
564792.95	1858480.18	3553.600	0.0	2.367	740.152	0.516
564792.95	1858480.18	5995.200	0.0	3.963	1504.19	0.52
564792.95	1859016.63	1938.060	0.0	0.000	172.465	0.103
564792.95	1859016.63	1975.240	-0.003	0.100	186.263	0.106
564792.95	1859016.63	2021.715	-0.006	0.200	203.51	0.11
564792.95	1859016.63	2068.191	-0.009	0.300	220.757	0.114
564792.95	1859016.63	2114.666	-0.012	0.400	238.004	0.118
564792.95	1859016.63	2159.795	-0.014	0.500	254.8	0.143
564792.95	1859016.63	2197.974	-0.009	0.600	269.268	0.277
564792.95	1859016.63	2236.154	-0.004	0.700	283.736	0.412
564792.95	1859016.63	2265.600	0.0	0.800	294.895	0.515
564792.95	1859016.63	2265.600	0.0	0.900	294.895	0.515
564792.95	1859016.63	2265.600	0.0	1.000	294.895	0.515
564792.95	1859016.63	2265.600	0.0	1.100	294.895	0.515
564792.95	1859016.63	2265.600	0.0	1.200	294.895	0.515
564792.95	1859016.63	2265.600	0.0	1.300	294.895	0.515
564792.95	1859016.63	2265.600	0.0	1.400	294.895	0.515
564792.95	1859016.63	2265.600	0.0	1.500	294.895	0.515
564792.95	1859016.63	2579.200	0.0	1.548	419.477	0.515
564792.95	1859016.63	2971.200	0.0	2.002	494.937	0.518
564792.95	1859016.63	5798.880	0.0	3.956	1500.67	0.52
564390.61	1857742.56	1943.840	0.0	0.000	204.365	0.103
564390.61	1857742.56	1975.435	-0.001	0.100	212.229	0.11
564390.61	1857742.56	2017.007	-0.003	0.200	222.576	0.12
564390.61	1857742.56	2058.578	-0.005	0.300	232.923	0.13
564390.61	1857742.56	2100.150	-0.007	0.400	243.27	0.139
564390.61	1857742.56	2139.094	-0.007	0.500	253.616	0.182
564390.61	1857742.56	2175.635	-0.006	0.600	263.963	0.253
564390.61	1857742.56	2212.176	-0.004	0.700	274.31	0.325
564390.61	1857742.56	2248.717	-0.003	0.800	284.657	0.397
564390.61	1857742.56	2285.259	-0.001	0.900	295.003	0.469
564390.61	1857742.56	2331.404	0.0	1.000	310.553	0.523
564390.61	1857742.56	2407.960	0.0	1.100	342.577	0.518
564390.61	1857742.56	2467.200	0.0	1.200	367.357	0.515
564390.61	1857742.56	2467.200	0.0	1.300	367.357	0.515
564390.61	1857742.56	2467.200	0.0	1.400	367.357	0.515
564390.61	1857742.56	2467.200	0.0	1.500	367.357	0.515
564390.61	1857742.56	3072.000	0.0	1.945	614.412	0.52
564390.61	1857742.56	4676.720	0.0	3.064	1135.3	0.52
564390.61	1857742.56	5706.960	0.0	3.956	1492.45	0.52
564390.61	1858010.79	1936.570	0.0	0.000	201.971	0.106
564390.61	1858010.79	1960.508	-0.0	0.100	208.952	0.112
564390.61	1858010.79	1992.006	-0.0	0.200	218.137	0.121
564390.61	1858010.79	2023.504	-0.0	0.300	227.322	0.129
564390.61	1858010.79	2055.002	-0.0	0.400	236.507	0.138
564390.61	1858010.79	2086.500	-0.0	0.500	245.692	0.146
564390.61	1858010.79	2126.316	-0.001	0.600	257.344	0.204
564390.61	1858010.79	2170.657	-0.001	0.700	270.338	0.288
564390.61	1858010.79	2214.999	-0.002	0.800	283.332	0.373
564390.61	1858010.79	2259.340	-0.002	0.900	296.326	0.457
564390.61	1858010.79	2293.040	-0.003	1.000	306.202	0.521
564390.61	1858010.79	2293.040	-0.003	1.100	306.202	0.521
564390.61	1858010.79	2293.040	-0.003	1.200	306.202	0.521
564390.61	1858010.79	2293.040	-0.003	1.300	306.202	0.521
564390.61	1858010.79	2293.040	-0.003	1.400	306.202	0.521
564390.61	1858010.79	2293.040	-0.003	1.500	306.202	0.521
564390.61	1858010.79	2601.600	0.0	1.523	466.286	0.515
564390.61	1858010.79	3016.000	0.0	1.966	595.729	0.52
564390.61	1858010.79	4669.040	0.0	3.064	1125.6	0.52
564390.61	1858010.79	5726.890	0.0	3.956	1492.23	0.52
564390.61	1858211.96	1955.780	0.0	0.000	196.727	0.108
564390.61	1858211.96	1980.357	0.001	0.100	211.473	0.115
564390.61	1858211.96	2008.285	0.003	0.200	228.23	0.122
564390.61	1858211.96	2036.214	0.004	0.300	244.987	0.13
564390.61	1858211.96	2064.142	0.006	0.400	261.744	0.137
564390.61	1858211.96	2092.070	0.007	0.500	278.501	0.145
564390.61	1858211.96	2127.652	0.007	0.600	295.258	0.192
564390.61	1858211.96	2165.122	0.005	0.700	312.015	0.248
564390.61	1858211.96	2202.593	0.004	0.800	328.772	0.304
564390.61	1858211.96	2240.064	0.003	0.900	345.529	0.36
564390.61	1858211.96	2277.534	0.002	1.000	362.286	0.416
564390.61	1858211.96	2315.005	0.001	1.100	379.043	0.472
564390.61	1858211.96	2344.000	0.0	1.200	392.009	0.515
564390.61	1858211.96	2344.000	0.0	1.300	392.009	0.515
564390.61	1858211.96	2344.000	0.0	1.400	392.009	0.515
564390.61	1858211.96	2344.000	0.0	1.500	392.009	0.515
564390.61	1858211.96	2579.740	0.0	1.520	449.422	0.532
564390.61	1858211.96	2926.400	0.0	1.863	532.346	0.521
564390.61	1858211.96	4669.490	0.0	3.064	1115.3	0.519
564390.61	1858211.96	5782.390	0.0	3.956	1493.91	0.52
564390.61	1858413.12	1977.220	0.0	0.000	191.122	0.11
564390.61	1858413.12	2000.986	-0.005	0.100	206.126	0.116
564390.61	1858413.12	2027.993	-0.01	0.200	223.175	0.123
564390.61	1858413.12	2054.999	-0.015	0.300	240.225	0.131
564390.61	1858413.12	2082.006	-0.02	0.400	257.275	0.138
564390.61	1858413.12	2109.032	-0.025	0.500	274.324	0.146
564390.61	1858413.12	2138.502	-0.02	0.600	291.374	0.221
564390.61	1858413.12	2167.971	-0.015	0.700	308.424	0.295
564390.61	1858413.12	2197.441	-0.01	0.800	325.473	0.37
564390.61	1858413.12	2226.911	-0.005	0.900	342.523	0.445
564390.61	1858413.12	2258.081	-0.0	1.000	359.573	0.515
564390.61	1858413.12	2312.859	-0.002	1.100	376.622	0.523
564390.61	1858413.12	2354.490	-0.003	1.200	389.58	0.529
564390.61	1858413.12	2354.490	-0.003	1.300	389.58	0.529
564390.61	1858413.12	2354.490	-0.003	1.400	389.58	0.529
564390.61	1858413.12	2354.490	-0.003	1.500	389.58	0.529
564390.61	1858413.12	2578.580	-0.006	1.524	434.528	0.526
564390.61	1858413.12	2918.270	0.0	1.864	507.603	0.522
564390.61	1858413.12	4819.200	0.0	3.057	1104.6	0.519
564390.61	1858413.12	5984.000	0.0	3.963	1495.74	0.52
564390.61	1859217.8	1915.540	0.0	0.000	180.789	0.106
564390.61	1859217.8	1956.087	-0.002	0.100	195.739	0.117
564390.61	1859217.8	2002.163	-0.005	0.200	212.728	0.129
564390.61	1859217.8	2048.239	-0.008	0.300	229.717	0.142
564390.61	1859217.8	2094.315	-0.011	0.400	246.706	0.154
564390.61	1859217.8	2140.391	-0.013	0.500	263.695	0.167
564390.61	1859217.8	2181.425	-0.011	0.600	281.002	0.22
564390.61	1859217.8	2222.229	-0.009	0.700	298.323	0.275
564390.61	1859217.8	2263.033	-0.007	0.800	315.644	0.329
564390.61	1859217.8	2303.837	-0.005	0.900	332.965	0.384
564390.61	1859217.8	2344.641	-0.003	1.000	350.286	0.439
564390.61	1859217.8	2385.445	-0.001	1.100	367.607	0.493
564390.61	1859217.8	2411.200	0.0	1.200	378.54	0.528
564390.61	1859217.8	2411.200	0.0	1.300	378.54	0.528
564390.61	1859217.8	2411.200	0.0	1.400	378.54	0.528
564390.61	1859217.8	2411.200	0.0	1.500	378.54	0.528
564390.61	1859217.8	2635.200	0.0	1.559	432.489	0.52
564390.61	1859217.8	2747.200	0.0	1.740	466.821	0.515
564390.61	1859217.8	2936.200	0.0	1.944	502.233	0.522
564390.61	1859217.8	4589.960	0.0	3.056	1057.18	0.52
564390.61	1859217.8	5780.130	0.0	3.956	1499.52	0.52
564055.33	1857273.17	1931.690	-0.014	0.000	222.733	0.089
564055.33	1857273.17	1960.966	-0.014	0.100	229.769	0.097
564055.33	1857273.17	1999.487	-0.015	0.200	239.026	0.107
564055.33	1857273.17	2038.008	-0.016	0.300	248.284	0.117
564055.33	1857273.17	2076.529	-0.017	0.400	257.542	0.127
564055.33	1857273.17	2117.098	-0.017	0.500	266.799	0.147
564055.33	1857273.17	2168.240	-0.012	0.600	276.057	0.219
564055.33	1857273.17	2219.382	-0.008	0.700	285.315	0.291
564055.33	1857273.17	2270.524	-0.004	0.800	294.572	0.363
564055.33	1857273.17	2321.666	0.0	0.900	303.83	0.435
564055.33	1857273.17	2372.807	0.004	1.000	313.088	0.507
564055.33	1857273.17	2380.990	0.005	1.100	314.569	0.518
564055.33	1857273.17	2380.990	0.005	1.200	314.569	0.518
564055.33	1857273.17	2380.990	0.005	1.300	314.569	0.518
564055.33	1857273.17	2380.990	0.005	1.400	314.569	0.518
564055.33	1857273.17	2380.990	0.005	1.500	314.569	0.518
564055.33	1857273.17	3027.200	0.009	1.770	618.738	0.522
564055.33	1857273.17	3710.400	0.0	2.303	827.333	0.515
564055.33	1857273.17	4825.620	0.0	3.064	1185.23	0.52
564055.33	1857273.17	5670.130	0.0	3.960	1494.26	0.52
